Store,Dept,Date,Weekly_Sales,Weekly_Sales_Predicted,IsHoliday,Type,Difference
19,36,2012-09-14,984.2,1926.52,0,A,942.32
19,36,2012-09-21,1376.5,1927.35,0,A,550.85
19,36,2012-09-28,1599.69,1905.8,0,A,306.11
19,36,2012-10-05,1508.84,2051.79,0,A,542.95
19,36,2012-10-12,2259.05,1921.35,0,A,-337.7
19,36,2012-10-19,1789.88,2057.48,0,A,267.6
19,36,2012-10-26,1547.72,2114.68,0,A,566.96
19,37,2012-08-10,2460.38,2724.87,0,A,264.49
19,37,2012-08-17,2780.74,2751.16,0,A,-29.58
19,37,2012-08-24,2565.06,2724.07,0,A,159.01
19,37,2012-08-31,2174.39,2703.32,0,A,528.93
19,37,2012-09-07,1987.98,3041.63,1,A,1053.65
19,37,2012-09-14,2386.26,2736.94,0,A,350.68
19,37,2012-09-21,3424.87,2841.5,0,A,-583.37
19,37,2012-09-28,1955.69,2708.49,0,A,752.8
19,37,2012-10-05,2498.1,2842.5,0,A,344.4
19,37,2012-10-12,3152.33,2708.93,0,A,-443.4
19,37,2012-10-19,3553.76,2848.2,0,A,-705.56
19,37,2012-10-26,3308.75,2905.39,0,A,-403.36
19,38,2012-08-10,77825.91,77306.78,0,A,-519.13
19,38,2012-08-17,69415.54,77261.91,0,A,7846.37
19,38,2012-08-24,66929.83,78966.5,0,A,12036.67
19,38,2012-08-31,70795.07,79209.66,0,A,8414.59
19,38,2012-09-07,68697.4,78819.87,1,A,10122.47
19,38,2012-09-14,73765.8,76417.24,0,A,2651.44
19,38,2012-09-21,70804.76,75114.6,0,A,4309.84
19,38,2012-09-28,72629.25,72992.32,0,A,363.07
19,38,2012-10-05,74805.16,78385.21,0,A,3580.05
19,38,2012-10-12,60637.92,78180.85,0,A,17542.93
19,38,2012-10-19,68727.55,79084.47,0,A,10356.92
19,38,2012-10-26,69839.22,77751.2,0,A,7911.98
19,39,2012-08-31,4.47,-17.81,0,A,-22.28
19,39,2012-09-07,13.41,300.11,1,A,286.7
19,39,2012-09-14,20.86,103.42,0,A,82.56
19,39,2012-09-21,20.86,104.25,0,A,83.39
19,39,2012-09-28,11.92,84.38,0,A,72.46
19,39,2012-10-05,13.41,89.3,0,A,75.89
19,39,2012-10-12,14.9,-1.12,0,A,-16.02
19,39,2012-10-19,8.94,126.98,0,A,118.04
19,39,2012-10-26,28.31,184.17,0,A,155.86
19,40,2012-08-10,51004.04,55040.23,0,A,4036.19
19,40,2012-08-17,52824.54,54411.21,0,A,1586.67
19,40,2012-08-24,56600.0,55870.5,0,A,-729.5
19,40,2012-08-31,55012.38,54678.66,0,A,-333.72
19,40,2012-09-07,55053.85,56435.6,1,A,1381.75
19,40,2012-09-14,53862.62,53053.23,0,A,-809.39
19,40,2012-09-21,55426.97,53543.65,0,A,-1883.32
19,40,2012-09-28,58069.95,52779.53,0,A,-5290.42
19,40,2012-10-05,55071.92,55285.43,0,A,213.51
19,40,2012-10-12,50752.03,54810.99,0,A,4058.96
19,40,2012-10-19,51474.68,55548.2,0,A,4073.52
19,40,2012-10-26,52994.85,54543.36,0,A,1548.51
19,41,2012-08-10,4043.48,2861.64,0,A,-1181.84
19,41,2012-08-17,4134.23,2887.94,0,A,-1246.29
19,41,2012-08-24,7088.52,2864.99,0,A,-4223.53
19,41,2012-08-31,4762.44,2844.24,0,A,-1918.2
19,41,2012-09-07,5029.61,3181.4,1,A,-1848.21
19,41,2012-09-14,6009.84,2858.54,0,A,-3151.3
19,41,2012-09-21,5410.89,2959.8,0,A,-2451.09
19,41,2012-09-28,4656.44,2822.64,0,A,-1833.8
19,41,2012-10-05,3666.45,2971.82,0,A,-694.63
19,41,2012-10-12,3119.17,2838.06,0,A,-281.11
19,41,2012-10-19,3145.48,2981.48,0,A,-164.0
19,41,2012-10-26,3266.79,3046.14,0,A,-220.65
19,42,2012-08-10,6437.93,6504.0,0,A,66.07
19,42,2012-08-17,7185.07,6551.36,0,A,-633.71
19,42,2012-08-24,7409.19,6576.74,0,A,-832.45
19,42,2012-08-31,6491.25,6537.37,0,A,46.12
19,42,2012-09-07,5801.69,7157.52,1,A,1355.83
19,42,2012-09-14,6436.19,6320.27,0,A,-115.92
19,42,2012-09-21,7139.53,6370.55,0,A,-768.98
19,42,2012-09-28,6934.0,6325.45,0,A,-608.55
19,42,2012-10-05,7742.99,6786.86,0,A,-956.13
19,42,2012-10-12,6533.18,6381.92,0,A,-151.26
19,42,2012-10-19,6607.77,6603.31,0,A,-4.46
19,42,2012-10-26,6984.87,6758.5,0,A,-226.37
19,44,2012-08-10,5363.42,5527.87,0,A,164.45
19,44,2012-08-17,4560.45,5564.58,0,A,1004.13
19,44,2012-08-24,5164.48,5556.2,0,A,391.72
19,44,2012-08-31,4831.2,5519.22,0,A,688.02
19,44,2012-09-07,5196.92,5874.94,1,A,678.02
19,44,2012-09-14,5026.59,5322.74,0,A,296.15
19,44,2012-09-21,4876.29,5381.1,0,A,504.81
19,44,2012-09-28,5952.1,5332.35,0,A,-619.75
19,44,2012-10-05,8121.73,5773.04,0,A,-2348.69
19,44,2012-10-12,4924.9,5349.0,0,A,424.1
19,44,2012-10-19,5113.46,5603.29,0,A,489.83
19,44,2012-10-26,7295.79,5766.74,0,A,-1529.05
19,46,2012-08-10,19515.61,20015.05,0,A,499.44
19,46,2012-08-17,19296.46,19986.36,0,A,689.9
19,46,2012-08-24,22437.02,20654.39,0,A,-1782.63
19,46,2012-08-31,22030.64,20014.36,0,A,-2016.28
19,46,2012-09-07,20447.3,21782.83,1,A,1335.53
19,46,2012-09-14,17516.65,20327.52,0,A,2810.87
19,46,2012-09-21,17270.71,20079.69,0,A,2808.98
19,46,2012-09-28,18128.15,19397.03,0,A,1268.88
19,46,2012-10-05,18302.48,21424.17,0,A,3121.69
19,46,2012-10-12,16847.39,20488.87,0,A,3641.48
19,46,2012-10-19,18199.23,21111.96,0,A,2912.73
19,46,2012-10-26,18463.67,21374.83,0,A,2911.16
19,47,2012-10-05,448.0,310.64,0,A,-137.36
19,49,2012-08-10,6094.87,5410.44,0,A,-684.43
19,49,2012-08-17,6774.8,5424.34,0,A,-1350.46
19,49,2012-08-24,7570.09,5415.7,0,A,-2154.39
19,49,2012-08-31,7542.67,5374.87,0,A,-2167.8
19,49,2012-09-07,4550.49,5740.6,1,A,1190.11
19,49,2012-09-14,7074.4,5195.06,0,A,-1879.34
19,49,2012-09-21,5355.24,5247.33,0,A,-107.91
19,49,2012-09-28,3680.91,5183.89,0,A,1502.98
19,49,2012-10-05,4842.93,5595.45,0,A,752.52
19,49,2012-10-12,5937.08,5266.46,0,A,-670.62
19,49,2012-10-19,5750.87,5468.42,0,A,-282.45
19,49,2012-10-26,5009.53,5629.7,0,A,620.17
19,50,2012-08-10,1075.5,912.32,0,A,-163.18
19,50,2012-08-17,1609.5,951.35,0,A,-658.15
19,50,2012-08-24,1372.0,902.72,0,A,-469.28
19,50,2012-08-31,1118.0,897.53,0,A,-220.47
19,50,2012-09-07,1044.0,1197.34,1,A,153.34
19,50,2012-09-14,1233.0,955.01,0,A,-277.99
19,50,2012-09-21,977.0,962.69,0,A,-14.31
19,50,2012-09-28,1070.0,936.45,0,A,-133.55
19,50,2012-10-05,667.0,1029.08,0,A,362.08
19,50,2012-10-12,1131.0,895.62,0,A,-235.38
19,50,2012-10-19,1237.0,1030.07,0,A,-206.93
19,50,2012-10-26,877.0,1087.26,0,A,210.26
19,52,2012-08-10,1478.42,1614.65,0,A,136.23
19,52,2012-08-17,1447.13,1653.23,0,A,206.1
19,52,2012-08-24,1324.95,1606.48,0,A,281.53
19,52,2012-08-31,1660.05,1598.01,0,A,-62.04
19,52,2012-09-07,1402.94,1919.04,1,A,516.1
19,52,2012-09-14,1852.92,1669.22,0,A,-183.7
19,52,2012-09-21,1297.6,1673.77,0,A,376.17
19,52,2012-09-28,1153.32,1656.73,0,A,503.41
19,52,2012-10-05,1538.53,1736.71,0,A,198.18
19,52,2012-10-12,1234.31,1602.55,0,A,368.24
19,52,2012-10-19,1669.23,1734.69,0,A,65.46
19,52,2012-10-26,1788.22,1791.88,0,A,3.66
19,54,2012-08-10,28.92,41.81,0,A,12.89
19,54,2012-08-17,28.92,80.84,0,A,51.92
19,54,2012-08-31,131.92,19.05,0,A,-112.87
19,54,2012-09-07,33.8,314.66,1,A,280.86
19,54,2012-09-14,16.0,114.95,0,A,98.95
19,54,2012-09-21,34.92,115.79,0,A,80.87
19,54,2012-10-26,28.92,223.22,0,A,194.3
19,55,2012-08-10,6118.84,13645.84,0,A,7527.0
19,55,2012-08-17,6567.5,13677.82,0,A,7110.32
19,55,2012-08-24,7136.99,14093.78,0,A,6956.79
19,55,2012-08-31,15669.03,13923.29,0,A,-1745.74
19,55,2012-09-07,8770.46,14247.98,1,A,5477.52
19,55,2012-09-14,9032.84,12935.08,0,A,3902.24
19,55,2012-09-21,9047.89,13098.76,0,A,4050.87
19,55,2012-09-28,9034.68,12969.19,0,A,3934.51
19,55,2012-10-05,11174.55,14288.45,0,A,3113.9
19,55,2012-10-12,10032.58,13542.37,0,A,3509.79
19,55,2012-10-19,8607.92,14190.81,0,A,5582.89
19,55,2012-10-26,10844.43,14480.33,0,A,3635.9
19,56,2012-08-10,2231.6,5506.23,0,A,3274.63
19,56,2012-08-17,2036.25,5559.2,0,A,3522.95
19,56,2012-08-24,2475.1,5521.68,0,A,3046.58
19,56,2012-08-31,2857.41,5467.22,0,A,2609.81
19,56,2012-09-07,4020.34,5984.77,1,A,1964.43
19,56,2012-09-14,3458.83,5345.58,0,A,1886.75
19,56,2012-09-21,4516.44,5376.37,0,A,859.93
19,56,2012-09-28,3753.68,5316.17,0,A,1562.49
19,56,2012-10-05,2988.04,5739.53,0,A,2751.49
19,56,2012-10-12,1866.8,5367.4,0,A,3500.6
19,56,2012-10-19,1716.18,5621.7,0,A,3905.52
19,56,2012-10-26,1047.77,5760.6,0,A,4712.83
19,58,2012-08-10,3865.0,3022.62,0,A,-842.38
19,58,2012-08-17,5940.0,3058.01,0,A,-2881.99
19,58,2012-08-24,8575.0,3031.33,0,A,-5543.67
19,58,2012-08-31,5515.0,3010.59,0,A,-2504.41
19,58,2012-09-07,6530.0,3398.71,1,A,-3131.29
19,58,2012-09-14,3910.0,3054.56,0,A,-855.44
19,58,2012-09-21,6230.0,3135.26,0,A,-3094.74
19,58,2012-09-28,5950.0,3021.8,0,A,-2928.2
19,58,2012-10-05,3235.0,3137.57,0,A,-97.43
19,58,2012-10-12,4845.0,3004.4,0,A,-1840.6
19,58,2012-10-19,7760.0,3156.33,0,A,-4603.67
19,58,2012-10-26,8420.0,3220.99,0,A,-5199.01
19,59,2012-08-10,245.77,620.03,0,A,374.26
19,59,2012-08-17,209.68,659.06,0,A,449.38
19,59,2012-08-24,183.63,605.72,0,A,422.09
19,59,2012-08-31,281.95,597.26,0,A,315.31
19,59,2012-09-07,295.26,904.05,1,A,608.79
19,59,2012-09-14,221.87,668.65,0,A,446.78
19,59,2012-09-21,214.88,669.48,0,A,454.6
19,59,2012-09-28,279.46,651.21,0,A,371.75
19,59,2012-10-05,157.21,729.42,0,A,572.21
19,59,2012-10-12,355.76,615.38,0,A,259.62
19,59,2012-10-19,306.76,744.24,0,A,437.48
19,59,2012-10-26,240.24,801.43,0,A,561.19
19,60,2012-08-10,576.0,476.18,0,A,-99.82
19,60,2012-08-17,423.0,515.21,0,A,92.21
19,60,2012-08-24,423.0,461.87,0,A,38.87
19,60,2012-08-31,540.0,453.41,0,A,-86.59
19,60,2012-09-07,576.0,760.2,1,A,184.2
19,60,2012-09-14,567.0,524.79,0,A,-42.21
19,60,2012-09-21,378.0,530.52,0,A,152.52
19,60,2012-09-28,522.0,512.26,0,A,-9.74
19,60,2012-10-05,396.0,578.32,0,A,182.32
19,60,2012-10-12,621.0,471.52,0,A,-149.48
19,60,2012-10-19,459.0,600.39,0,A,141.39
19,60,2012-10-26,351.0,657.58,0,A,306.58
19,67,2012-08-10,12085.97,13706.37,0,A,1620.4
19,67,2012-08-17,11544.59,13804.23,0,A,2259.64
19,67,2012-08-24,11711.23,14412.99,0,A,2701.76
19,67,2012-08-31,9666.96,14072.48,0,A,4405.52
19,67,2012-09-07,9949.73,14439.37,1,A,4489.64
19,67,2012-09-14,10204.88,13212.22,0,A,3007.34
19,67,2012-09-21,10906.54,13396.41,0,A,2489.87
19,67,2012-09-28,10825.31,13094.88,0,A,2269.57
19,67,2012-10-05,11674.79,14486.39,0,A,2811.6
19,67,2012-10-12,11670.71,13756.13,0,A,2085.42
19,67,2012-10-19,11592.12,14301.9,0,A,2709.78
19,67,2012-10-26,11158.49,14584.31,0,A,3425.82
19,71,2012-08-10,7215.5,6279.72,0,A,-935.78
19,71,2012-08-17,7856.96,6327.09,0,A,-1529.87
19,71,2012-08-24,12912.78,6352.47,0,A,-6560.31
19,71,2012-08-31,10196.03,6313.1,0,A,-3882.93
19,71,2012-09-07,5835.56,6895.0,1,A,1059.44
19,71,2012-09-14,5337.1,6057.75,0,A,720.65
19,71,2012-09-21,5644.43,6108.03,0,A,463.6
19,71,2012-09-28,4420.04,6054.24,0,A,1634.2
19,71,2012-10-05,4304.32,6562.72,0,A,2258.4
19,71,2012-10-12,5225.12,6155.32,0,A,930.2
19,71,2012-10-19,4830.52,6376.7,0,A,1546.18
19,71,2012-10-26,4131.37,6531.89,0,A,2400.52
19,72,2012-08-10,52735.0,73332.84,0,A,20597.84
19,72,2012-08-17,55511.93,72785.59,0,A,17273.66
19,72,2012-08-24,83245.43,75127.83,0,A,-8117.6
19,72,2012-08-31,71467.86,73782.56,0,A,2314.7
19,72,2012-09-07,62588.22,76066.55,1,A,13478.33
19,72,2012-09-14,65049.3,70657.98,0,A,5608.68
19,72,2012-09-21,70195.3,70028.07,0,A,-167.23
19,72,2012-09-28,64846.88,68541.3,0,A,3694.42
19,72,2012-10-05,70487.44,74155.77,0,A,3668.33
19,72,2012-10-12,63111.63,74970.41,0,A,11858.78
19,72,2012-10-19,65738.89,84290.02,0,A,18551.13
19,72,2012-10-26,66604.37,76362.83,0,A,9758.46
19,74,2012-08-10,23152.11,18531.7,0,A,-4620.41
19,74,2012-08-17,23771.91,18505.05,0,A,-5266.86
19,74,2012-08-24,37900.5,18970.09,0,A,-18930.41
19,74,2012-08-31,27411.96,18615.27,0,A,-8796.69
19,74,2012-09-07,20875.26,19745.46,1,A,-1129.8
19,74,2012-09-14,18332.14,18298.76,0,A,-33.38
19,74,2012-09-21,18601.85,18043.17,0,A,-558.68
19,74,2012-09-28,14876.57,17634.91,0,A,2758.34
19,74,2012-10-05,16960.91,19488.95,0,A,2528.04
19,74,2012-10-12,17806.34,18629.03,0,A,822.69
19,74,2012-10-19,14574.87,19356.6,0,A,4781.73
19,74,2012-10-26,15044.53,19799.22,0,A,4754.69
19,79,2012-08-10,20741.54,21338.39,0,A,596.85
19,79,2012-08-17,20457.65,21283.88,0,A,826.23
19,79,2012-08-24,16582.38,22091.05,0,A,5508.67
19,79,2012-08-31,17777.72,21593.54,0,A,3815.82
19,79,2012-09-07,20450.86,23219.58,1,A,2768.72
19,79,2012-09-14,19206.33,21502.69,0,A,2296.36
19,79,2012-09-21,18017.97,21367.03,0,A,3349.06
19,79,2012-09-28,18974.97,20714.17,0,A,1739.2
19,79,2012-10-05,19873.52,22662.53,0,A,2789.01
19,79,2012-10-12,17825.5,21561.2,0,A,3735.7
19,79,2012-10-19,19085.85,22282.36,0,A,3196.51
19,79,2012-10-26,17854.65,22580.11,0,A,4725.46
19,80,2012-08-10,21986.36,21564.1,0,A,-422.26
19,80,2012-08-17,20587.64,21490.32,0,A,902.68
19,80,2012-08-24,20357.36,22072.17,0,A,1714.81
19,80,2012-08-31,21214.51,21576.58,0,A,362.07
19,80,2012-09-07,23350.28,22907.27,1,A,-443.01
19,80,2012-09-14,21684.72,21155.11,0,A,-529.61
19,80,2012-09-21,21343.97,21490.77,0,A,146.8
19,80,2012-09-28,20359.46,20718.78,0,A,359.32
19,80,2012-10-05,22551.96,22640.18,0,A,88.22
19,80,2012-10-12,21909.91,21359.33,0,A,-550.58
19,80,2012-10-19,20174.75,22342.72,0,A,2167.97
19,80,2012-10-26,20890.52,22654.0,0,A,1763.48
19,81,2012-08-10,21785.44,21385.21,0,A,-400.23
19,81,2012-08-17,20739.67,21401.03,0,A,661.36
19,81,2012-08-24,21988.62,22093.15,0,A,104.53
19,81,2012-08-31,22940.17,21296.06,0,A,-1644.11
19,81,2012-09-07,24318.94,22826.61,1,A,-1492.33
19,81,2012-09-14,22678.33,21123.55,0,A,-1554.78
19,81,2012-09-21,21402.87,21196.75,0,A,-206.12
19,81,2012-09-28,21636.03,20696.87,0,A,-939.16
19,81,2012-10-05,22364.8,22443.65,0,A,78.85
19,81,2012-10-12,21376.27,21113.68,0,A,-262.59
19,81,2012-10-19,20233.93,22084.52,0,A,1850.59
19,81,2012-10-26,20118.44,22410.19,0,A,2291.75
19,82,2012-08-10,23331.42,22619.95,0,A,-711.47
19,82,2012-08-17,22517.64,22585.95,0,A,68.31
19,82,2012-08-24,24377.1,23358.75,0,A,-1018.35
19,82,2012-08-31,23220.61,22686.81,0,A,-533.8
19,82,2012-09-07,23339.61,24438.67,1,A,1099.06
19,82,2012-09-14,22036.62,22940.08,0,A,903.46
19,82,2012-09-21,23555.65,22988.57,0,A,-567.08
19,82,2012-09-28,19633.66,22002.21,0,A,2368.55
19,82,2012-10-05,19423.35,24097.47,0,A,4674.12
19,82,2012-10-12,19621.29,23050.65,0,A,3429.36
19,82,2012-10-19,19398.55,23822.87,0,A,4424.32
19,82,2012-10-26,20545.67,23919.64,0,A,3373.97
19,83,2012-08-10,4455.17,4106.73,0,A,-348.44
19,83,2012-08-17,3452.89,4136.04,0,A,683.15
19,83,2012-08-24,3236.03,4141.54,0,A,905.51
19,83,2012-08-31,3726.46,4127.45,0,A,400.99
19,83,2012-09-07,4238.41,4443.14,1,A,204.73
19,83,2012-09-14,3565.91,4064.56,0,A,498.65
19,83,2012-09-21,3479.39,4017.53,0,A,538.14
19,83,2012-09-28,3329.79,3986.26,0,A,656.47
19,83,2012-10-05,3988.85,4222.43,0,A,233.58
19,83,2012-10-12,3989.65,4082.07,0,A,92.42
19,83,2012-10-19,3159.95,4227.95,0,A,1068.0
19,83,2012-10-26,2926.69,4339.57,0,A,1412.88
19,85,2012-08-10,3998.74,4748.74,0,A,750.0
19,85,2012-08-17,4421.92,4790.04,0,A,368.12
19,85,2012-08-24,4504.07,4753.33,0,A,249.26
19,85,2012-08-31,5099.46,4716.14,0,A,-383.32
19,85,2012-09-07,4824.31,5048.18,1,A,223.87
19,85,2012-09-14,5255.12,4670.13,0,A,-584.99
19,85,2012-09-21,4057.19,4630.89,0,A,573.7
19,85,2012-09-28,4011.6,4619.56,0,A,607.96
19,85,2012-10-05,4744.16,4870.03,0,A,125.87
19,85,2012-10-12,3922.49,4701.08,0,A,778.59
19,85,2012-10-19,3928.76,4878.94,0,A,950.18
19,85,2012-10-26,4599.0,4996.51,0,A,397.51
19,87,2012-08-10,18920.06,17177.71,0,A,-1742.35
19,87,2012-08-17,20389.5,17213.01,0,A,-3176.49
19,87,2012-08-24,21323.62,17615.33,0,A,-3708.29
19,87,2012-08-31,19129.54,17326.55,0,A,-1802.99
19,87,2012-09-07,21813.8,17831.3,1,A,-3982.5
19,87,2012-09-14,22629.46,16586.25,0,A,-6043.21
19,87,2012-09-21,20888.73,16609.02,0,A,-4279.71
19,87,2012-09-28,21103.38,16250.2,0,A,-4853.18
19,87,2012-10-05,23218.55,17923.11,0,A,-5295.44
19,87,2012-10-12,23660.37,17101.26,0,A,-6559.11
19,87,2012-10-19,18658.46,17843.32,0,A,-815.14
19,87,2012-10-26,20049.66,17954.89,0,A,-2094.77
19,90,2012-08-10,64734.48,67730.05,0,A,2995.57
19,90,2012-08-17,62057.33,67438.12,0,A,5380.79
19,90,2012-08-24,63819.86,68828.66,0,A,5008.8
19,90,2012-08-31,65780.94,67457.63,0,A,1676.69
19,90,2012-09-07,72844.44,70574.36,1,A,-2270.08
19,90,2012-09-14,67986.52,65624.94,0,A,-2361.58
19,90,2012-09-21,64428.24,65866.03,0,A,1437.79
19,90,2012-09-28,63757.33,64144.7,0,A,387.37
19,90,2012-10-05,68532.35,69925.91,0,A,1393.56
19,90,2012-10-12,69018.51,70317.09,0,A,1298.58
19,90,2012-10-19,64746.44,70758.27,0,A,6011.83
19,90,2012-10-26,64921.67,68510.16,0,A,3588.49
19,91,2012-08-10,53248.71,54736.91,0,A,1488.2
19,91,2012-08-17,46934.69,54165.92,0,A,7231.23
19,91,2012-08-24,47323.77,55395.06,0,A,8071.29
19,91,2012-08-31,48641.98,54640.13,0,A,5998.15
19,91,2012-09-07,56360.0,57169.19,1,A,809.19
19,91,2012-09-14,52482.22,53117.11,0,A,634.89
19,91,2012-09-21,47289.24,53325.03,0,A,6035.79
19,91,2012-09-28,46471.81,52718.55,0,A,6246.74
19,91,2012-10-05,51827.77,55558.42,0,A,3730.65
19,91,2012-10-12,54766.62,54916.77,0,A,150.15
19,91,2012-10-19,47677.09,55647.68,0,A,7970.59
19,91,2012-10-26,47371.14,54407.65,0,A,7036.51
19,92,2012-08-10,118870.4,120994.12,0,A,2123.72
19,92,2012-08-17,109323.61,118240.24,0,A,8916.63
19,92,2012-08-24,116413.39,125413.18,0,A,8999.79
19,92,2012-08-31,114468.21,123594.87,0,A,9126.66
19,92,2012-09-07,125067.37,130103.17,1,A,5035.8
19,92,2012-09-14,117189.75,116741.48,0,A,-448.27
19,92,2012-09-21,111963.98,118479.55,0,A,6515.57
19,92,2012-09-28,110587.33,112046.91,0,A,1459.58
19,92,2012-10-05,121725.85,126773.37,0,A,5047.52
19,92,2012-10-12,122328.76,122296.52,0,A,-32.24
19,92,2012-10-19,111288.85,122302.28,0,A,11013.43
19,92,2012-10-26,109033.04,119959.39,0,A,10926.35
19,93,2012-08-10,39120.22,36635.34,0,A,-2484.88
19,93,2012-08-17,36007.27,36240.02,0,A,232.75
19,93,2012-08-24,34845.39,37570.9,0,A,2725.51
19,93,2012-08-31,34326.33,36875.6,0,A,2549.27
19,93,2012-09-07,44678.84,39547.48,1,A,-5131.36
19,93,2012-09-14,37924.14,36067.06,0,A,-1857.08
19,93,2012-09-21,34076.08,36148.48,0,A,2072.4
19,93,2012-09-28,33951.45,35567.22,0,A,1615.77
19,93,2012-10-05,39149.43,38132.11,0,A,-1017.32
19,93,2012-10-12,38875.6,36326.68,0,A,-2548.92
19,93,2012-10-19,33428.14,37808.79,0,A,4380.65
19,93,2012-10-26,32969.9,37838.59,0,A,4868.69
19,94,2012-08-10,36421.71,37270.22,0,A,848.51
19,94,2012-08-17,32909.23,36911.61,0,A,4002.38
19,94,2012-08-24,32824.6,38332.29,0,A,5507.69
19,94,2012-08-31,33908.35,37699.06,0,A,3790.71
19,94,2012-09-07,35735.42,39270.54,1,A,3535.12
19,94,2012-09-14,33519.49,36366.7,0,A,2847.21
19,94,2012-09-21,31870.01,36526.15,0,A,4656.14
19,94,2012-09-28,31388.22,36093.91,0,A,4705.69
19,94,2012-10-05,30641.13,38776.93,0,A,8135.8
19,94,2012-10-12,32207.15,37001.77,0,A,4794.62
19,94,2012-10-19,32038.28,38304.09,0,A,6265.81
19,94,2012-10-26,31937.9,38268.01,0,A,6330.11
19,95,2012-08-10,103645.21,96709.21,0,A,-6936.0
19,95,2012-08-17,92635.23,95023.65,0,A,2388.42
19,95,2012-08-24,99766.11,98672.71,0,A,-1093.4
19,95,2012-08-31,107075.96,97990.71,0,A,-9085.25
19,95,2012-09-07,108665.87,98387.6,1,A,-10278.27
19,95,2012-09-14,97591.4,93864.45,0,A,-3726.95
19,95,2012-09-21,91865.46,95266.15,0,A,3400.69
19,95,2012-09-28,88565.27,89669.99,0,A,1104.72
19,95,2012-10-05,93610.04,96008.92,0,A,2398.88
19,95,2012-10-12,88767.53,97945.09,0,A,9177.56
19,95,2012-10-19,84269.04,96750.25,0,A,12481.21
19,95,2012-10-26,85833.32,95412.52,0,A,9579.2
19,96,2012-08-10,19020.92,15983.06,0,A,-3037.86
19,96,2012-08-17,17842.01,16028.94,0,A,-1813.07
19,96,2012-08-24,19151.37,16479.84,0,A,-2671.53
19,96,2012-08-31,23122.87,16134.71,0,A,-6988.16
19,96,2012-09-07,20108.22,16791.85,1,A,-3316.37
19,96,2012-09-14,16408.07,15505.3,0,A,-902.77
19,96,2012-09-21,13855.67,15209.04,0,A,1353.37
19,96,2012-09-28,13827.69,15282.57,0,A,1454.88
19,96,2012-10-05,15045.1,16980.61,0,A,1935.51
19,96,2012-10-12,12873.2,16248.12,0,A,3374.92
19,96,2012-10-19,13888.31,16818.42,0,A,2930.11
19,96,2012-10-26,14940.26,16961.31,0,A,2021.05
19,97,2012-08-10,22639.57,19943.06,0,A,-2696.51
19,97,2012-08-17,18570.33,19954.25,0,A,1383.92
19,97,2012-08-24,19040.27,20560.76,0,A,1520.49
19,97,2012-08-31,21188.15,19954.47,0,A,-1233.68
19,97,2012-09-07,24335.15,21251.26,1,A,-3083.89
19,97,2012-09-14,19823.19,19847.29,0,A,24.1
19,97,2012-09-21,18337.18,19837.2,0,A,1500.02
19,97,2012-09-28,16852.88,19295.0,0,A,2442.12
19,97,2012-10-05,19231.08,21093.23,0,A,1862.15
19,97,2012-10-12,18487.24,19942.26,0,A,1455.02
19,97,2012-10-19,16995.67,20829.38,0,A,3833.71
19,97,2012-10-26,16879.99,21097.88,0,A,4217.89
19,98,2012-08-10,11301.75,12554.74,0,A,1252.99
19,98,2012-08-17,11635.15,12668.14,0,A,1032.99
19,98,2012-08-24,10318.4,12864.01,0,A,2545.61
19,98,2012-08-31,10793.9,12734.75,0,A,1940.85
19,98,2012-09-07,11148.02,13153.3,1,A,2005.28
19,98,2012-09-14,11047.31,11962.39,0,A,915.08
19,98,2012-09-21,11130.9,12147.43,0,A,1016.53
19,98,2012-09-28,11081.75,11946.65,0,A,864.9
19,98,2012-10-05,12171.53,13082.7,0,A,911.17
19,98,2012-10-12,12834.96,12328.38,0,A,-506.58
19,98,2012-10-19,13532.21,12897.85,0,A,-634.36
19,98,2012-10-26,13561.84,13199.55,0,A,-362.29
19,99,2012-08-10,10.04,529.43,0,A,519.39
19,99,2012-08-17,0.08,521.17,0,A,521.09
19,99,2012-08-24,30.06,533.62,0,A,503.56
19,99,2012-08-31,59.96,457.47,0,A,397.51
19,99,2012-09-07,0.06,922.49,1,A,922.43
19,99,2012-09-14,0.04,646.22,0,A,646.18
19,99,2012-09-21,29.88,730.72,0,A,700.84
19,99,2012-10-05,870.0,716.77,0,A,-153.23
19,99,2012-10-12,80.0,497.53,0,A,417.53
20,1,2012-08-10,29240.93,41281.36,0,A,12040.43
20,1,2012-08-17,29220.55,41046.84,0,A,11826.29
20,1,2012-08-24,27038.07,41830.29,0,A,14792.22
20,1,2012-08-31,30024.01,42428.66,0,A,12404.65
20,1,2012-09-14,34272.89,43161.32,0,A,8888.43
20,1,2012-09-21,32680.12,41256.21,0,A,8576.09
20,1,2012-09-28,32609.37,40932.0,0,A,8322.63
20,1,2012-10-05,40771.47,43649.7,0,A,2878.23
20,1,2012-10-12,41280.48,42780.05,0,A,1499.57
20,1,2012-10-19,40958.43,43501.11,0,A,2542.68
20,1,2012-10-26,55623.24,42492.14,0,A,-13131.1
20,2,2012-08-10,84627.69,80174.33,0,A,-4453.36
20,2,2012-08-17,80715.22,79618.95,0,A,-1096.27
20,2,2012-08-24,84921.35,81015.33,0,A,-3906.02
20,2,2012-08-31,83997.68,80854.44,0,A,-3143.24
20,2,2012-09-14,74409.24,77170.4,0,A,2761.16
20,2,2012-09-21,72780.72,77348.89,0,A,4568.17
